Field=#~Integer~#~50|Field=Comment~String~Comment~139|Field=Description~String~Description~724|Field=Designator~String~Designator~402|Field=Footprint~String~Footprint~146|Field=LibRef~String~LibRef~139|Field=Quantity~Integer~Quantity~67|Field=Manufacturer 1~String~Manufacturer 1~143|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~169|Field=Package / Case~String~Package / Case~114|Field=Supplier 1~String~Supplier 1~114|Field=Supplier Part Number 1~String~Supplier Part Number 1~114|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~PT-MIS-PCB-001_v1.PrjPCB|ReportField=ProjectFullPath~C:\Users\josea\Desktop\2018\UVG 2018\Research\CubeSat\Hardware\Altium\Flight Boards\PT-MIS-PCB-001_v1\PT-MIS-PCB-001_v1.PrjPCB|ReportField=Title~PT-MIS-PCB-001_v1 BOM Reference For Project [PT-MIS-PCB-001_v1.PrjPCB] (No PCB Document Selected)|ReportField=ReportTime~4:56:13 p. m.|ReportField=ReportDate~26/02/2019|ReportField=ReportDateTime~26/02/2019 4:56:13 p. m.|ReportField=OutputName~PT-MIS-PCB-001_v1 BOM Reference|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~104|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=~|ReportField=DocumentRevision~v1.1|ReportField=Checked~JABN|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~26/02/2019|ReportField=CurrentTime~2:37:10 p. m.|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\josea\Desktop\2018\UVG 2018\Research\CubeSat\Hardware\Altium\Flight Boards\PT-MIS-PCB-001_v1\PT-MIS-PCB-001_v1 Project.SchDoc|ReportField=DocumentName~PT-MIS-PCB-001_v1 Project.SchDoc|ReportField=DocumentNumber~5|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~22/11/2018|ReportField=Organization~|ReportField=ProjectName~PT-MIS-PCB-001_v1.PrjPCB|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~5|ReportField=SheetTotal~5|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~PT-MIS-PCB-001_v1.PrjPCB|ReportField=DataSourceFullPath~C:\Users\josea\Desktop\2018\UVG 2018\Research\CubeSat\Hardware\Altium\Flight Boards\PT-MIS-PCB-001_v1\PT-MIS-PCB-001_v1.PrjPCB|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11|0532610371|3 Positions Header, Shrouded Connector 0.049" (1.25mm) Surface Mount, Right Angle Tin|P1, P2, P3, P4|0532610371|0532610371|4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D0532610371%26seller%3DDigi-Key%26sku%3DWM7621CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Molex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D0532610371%26seller%3DDigi-Key%26sku%3DWM7621CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}0532610371{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D0532610371%26seller%3DDigi-Key%26sku%3DWM7621CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}WM7621CT-ND{URL.TIP}Supplier
12|0530470310|Conn Wire to Board HDR 3 POS 1.25mm Solder ST Thru-Hole PicoBlade™ Tray, CONN HEADER 3POS 1.25MM VERT TIN|P5, P6, P11|0530470310|0530470310|3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53047-0310%26seller%3DDigi-Key%26sku%3DWM1732-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Molex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53047-0310%26seller%3DDigi-Key%26sku%3DWM1732-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}53047-0310{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53047-0310%26seller%3DDigi-Key%26sku%3DWM1732-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}WM1732-ND{URL.TIP}Supplier
13|10033526-N3212LF|Conn Mini USB Type B RCP 5 POS 0.8mm Solder RA SMD 5 Terminal 1 Port T/R|P7|FCI USB 10033526-N3212LF|10033526-N3212LF|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10033526-N3212LF%26seller%3DDigi-Key%26sku%3D609-4700-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10033526-N3212LF%26seller%3DDigi-Key%26sku%3D609-4700-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}10033526-N3212LF{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10033526-N3212LF%26seller%3DDigi-Key%26sku%3D609-4700-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-4700-1-ND{URL.TIP}Supplier
14|67997-106HLF|6 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold or Gold, GXT™|P8|67997-106HLF|67997-106HLF|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}67997-106HLF{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3393-ND{URL.TIP}Supplier
15|S2B-PH-SM4-TB|2 Positions Header, Shrouded Connector 0.079" (2.00mm) Surface Mount, Right Angle Tin|P9|S2B-PH-SM4-TB(LF)(SN)|S2B-PH-SM4-TB(LF)(SN)|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DJST%26mpn%3DS2B-PH-SM4-TB%2528LF%2529%2528SN%2529%26seller%3DDigi-Key%26sku%3D455-1749-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}JST{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DJST%26mpn%3DS2B-PH-SM4-TB%2528LF%2529%2528SN%2529%26seller%3DDigi-Key%26sku%3D455-1749-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}S2B-PH-SM4-TB(LF)(SN){URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DJST%26mpn%3DS2B-PH-SM4-TB%2528LF%2529%2528SN%2529%26seller%3DDigi-Key%26sku%3D455-1749-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}455-1749-1-ND{URL.TIP}Supplier
16|0533980671|6 Positions Header, Shrouded Connector 0.049" (1.25mm) Surface Mount, Right Angle Tin|P10|0533980671|0533980671|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0671%26seller%3DDigi-Key%26sku%3DWM7610DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Molex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0671%26seller%3DDigi-Key%26sku%3DWM7610DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}53398-0671{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0671%26seller%3DDigi-Key%26sku%3DWM7610DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}WM7610DKR-ND{URL.TIP}Supplier
17|61300211121|Headers & Wire Housings WR-PHD 2.54mm Header 2P THT|P12, P13, P14|61300211121|61300211121|3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300211121%26seller%3DDigi-Key%26sku%3D732-5315-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Wurth%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300211121%26seller%3DDigi-Key%26sku%3D732-5315-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}61300211121{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300211121%26seller%3DDigi-Key%26sku%3D732-5315-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}732-5315-ND{URL.TIP}Supplier
18|0533980471|4 Positions Header, Shrouded Connector 0.049" (1.25mm) Surface Mount, Right Angle Tin|P15|0533980471|0533980471|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0471%26seller%3DDigi-Key%26sku%3DWM7608CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Molex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0471%26seller%3DDigi-Key%26sku%3DWM7608CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}53398-0471{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMolex%26mpn%3D53398-0471%26seller%3DDigi-Key%26sku%3DWM7608CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}WM7608CT-ND{URL.TIP}Supplier
19|DMG3415U-7|MOSFET P-CH 20V 4A SOT-23|Q1|DIODES SOT-23-3|DMG3415U-7|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG3415U-7%26seller%3DDigi-Key%26sku%3DDMG3415UDICT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Diodes{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG3415U-7%26seller%3DDigi-Key%26sku%3DDMG3415UDICT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DMG3415U-7{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DDiodes%26mpn%3DDMG3415U-7%26seller%3DDigi-Key%26sku%3DDMG3415UDICT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}DMG3415UDICT-ND{URL.TIP}Supplier
20|ERA6AEB5902V|RES SMD 59K OHM 0.1% 1/8W 0805|R1, R2, R3, R4, R5, R6, R7, R8, R9, R10, R11, R12|RES 0805/2012|ERA6AEB5902V|12|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA6AEB5902V%26seller%3DDigi-Key%26sku%3DP59KDACT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA6AEB5902V%26seller%3DDigi-Key%26sku%3DP59KDACT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERA6AEB5902V{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA6AEB5902V%26seller%3DDigi-Key%26sku%3DP59KDACT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P59KDACT-ND{URL.TIP}Supplier
21|RR1220P-103-D|RES SMD 10K OHM 0.5% 1/10W 0805|R13, R14, R15, R16, R17, R18, R19, R20, R21, R22, R23, R24, R25, R26, R27, R28|RES 0805/2012|RR1220P-103-D|16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSusumu%26mpn%3DRR1220P-103-D%26seller%3DDigi-Key%26sku%3DRR12P10.0KDCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Susumu{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSusumu%26mpn%3DRR1220P-103-D%26seller%3DDigi-Key%26sku%3DRR12P10.0KDCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RR1220P-103-D{URL.TIP}Manufacturer|0805 (2012 metric)|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSusumu%26mpn%3DRR1220P-103-D%26seller%3DDigi-Key%26sku%3DRR12P10.0KDCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}RR12P10.0KDCT-ND{URL.TIP}Supplier
22|RNCP0805FTD1K00|RNCP 0805 0.25W 1kO ±1% ±100ppm/°C High Power Anti-Sulfur ThinFilm Chip Resistor|R29, R30, R33, R34, R35|RES 0805/2012|RNCP0805FTD1K00|5|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRNCP0805FTD1K00%26seller%3DDigi-Key%26sku%3DRNCP0805FTD1K00CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Stackpole%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRNCP0805FTD1K00%26seller%3DDigi-Key%26sku%3DRNCP0805FTD1K00CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RNCP0805FTD1K00{URL.TIP}Manufacturer|0805 (2012 Metric)|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRNCP0805FTD1K00%26seller%3DDigi-Key%26sku%3DRNCP0805FTD1K00CT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}RNCP0805FTD1K00CT-ND{URL.TIP}Supplier
23|RC0805FR-0710KL|RES SMD 10K OHM 1% 1/8W 0805|R31, R40, R41, R42, R43, R44, R45|RES 0805/2012|RC0805FR-0710KL|7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-0710KL{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-10.0KCRCT-ND{URL.TIP}Supplier
24|RC0805FR-0710ML|YAGEO (PHYCOMP)         RC0805FR-0710ML             SMD Chip Resistor, Thick Film, 10 Mohm, 150 V, 0805 [2012 Metric], 250 mW,  1%, RC Series|R32|RES 0805/2012|RC0805FR-0710ML|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710ML%26seller%3DDigi-Key%26sku%3D311-10.0MCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710ML%26seller%3DDigi-Key%26sku%3D311-10.0MCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-0710ML{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710ML%26seller%3DDigi-Key%26sku%3D311-10.0MCRCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-10.0MCRCT-ND{URL.TIP}Supplier
25|RPC0805JT100K|RES SMD 100K OHM 5% 1/4W 0805|R36, R37|RES 0805/2012|RPC0805JT100K|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRPC0805JT100K%26seller%3DDigi-Key%26sku%3DRPC0805JT100KCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Stackpole%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRPC0805JT100K%26seller%3DDigi-Key%26sku%3DRPC0805JT100KCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RPC0805JT100K{URL.TIP}Manufacturer|0805 (2012 Metric)|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DStackpole%2520Electronics%26mpn%3DRPC0805JT100K%26seller%3DDigi-Key%26sku%3DRPC0805JT100KCT-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}RPC0805JT100KCT-ND{URL.TIP}Supplier
26|KMR631NGULCLFS|SWITCH TACTILE SPST-NO 50MA 32V|S1|KMR631NGLFS|KMR631NGULCLFS|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DKMR631NGULCLFS%26seller%3DDigi-Key%26sku%3DCKN10685DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}ITT%20C%26K{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DKMR631NGULCLFS%26seller%3DDigi-Key%26sku%3DCKN10685DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}KMR631NGULCLFS{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DITT%2520C%2526K%26mpn%3DKMR631NGULCLFS%26seller%3DDigi-Key%26sku%3DCKN10685DKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}CKN10685DKR-ND{URL.TIP}Supplier
27|5V||TP1|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
28|3V3||TP2|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
29|ADCS_ SCL||TP3|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
30|ADCS_SDA||TP4|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
31|TX||TP5|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
32|RX||TP6|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
33|OBC_SDA||TP7|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
34|OBC_SCL||TP8|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
35|GND||TP9|Testpoint|Testpoint|1|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier
36|2472|A 9-DOF A O IMU F B - BNO055|U1|ADAFRUIT BNO055|2472|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAdafruit%2520Industries%26mpn%3D2472%26seller%3DDigi-Key%26sku%3D1528-1426-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Adafruit%20Industries{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAdafruit%2520Industries%26mpn%3D2472%26seller%3DDigi-Key%26sku%3D1528-1426-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}2472{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAdafruit%2520Industries%26mpn%3D2472%26seller%3DDigi-Key%26sku%3D1528-1426-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1528-1426-ND{URL.TIP}Supplier
37|ADC128D818CIMTX/NOPB|Analog to Digital Converters - ADC|U2, U3|TSOP65P640X120-16N|ADC128D818CIMTX/NOPB|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTI%2520National%2520Semiconductor%26mpn%3DADC128D818CIMTX%252FNOPB%26seller%3DDigi-Key%26sku%3D296-41182-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}TI%20National%20Semiconductor{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTI%2520National%2520Semiconductor%26mpn%3DADC128D818CIMTX%252FNOPB%26seller%3DDigi-Key%26sku%3D296-41182-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ADC128D818CIMTX%2FNOPB{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTI%2520National%2520Semiconductor%26mpn%3DADC128D818CIMTX%252FNOPB%26seller%3DDigi-Key%26sku%3D296-41182-1-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-41182-1-ND{URL.TIP}Supplier
38|LM4120AIM5-3.3/NOPB|TEXAS INSTRUMENTS   LM4120AIM5-3.3/NOPB   VOLTAGE REF, SERIES, 3.3V, SOT-23-5|U4, U5|SOT95P245X110-5N|LM4120AIM5-3.3/NOPB|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM4120AIM5-3.3%252FNOPB%26seller%3DDigi-Key%26sku%3DLM4120AIM5-3.3%252FNOPBDKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM4120AIM5-3.3%252FNOPB%26seller%3DDigi-Key%26sku%3DLM4120AIM5-3.3%252FNOPBDKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LM4120AIM5-3.3%2FNOPB{URL.TIP}Manufacturer||Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM4120AIM5-3.3%252FNOPB%26seller%3DDigi-Key%26sku%3DLM4120AIM5-3.3%252FNOPBDKR-ND%26country%3DGT%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}LM4120AIM5-3.3%2FNOPBDKR-ND{URL.TIP}Supplier
